Código del ámbito,Ámbito,Código del área (M49),Área,Código del elemento,Elemento,Código del producto (CPC),Producto,Código del año,Año,Código fuente,Fuente,Unidad,Valor,Símbolo,Descripción del Símbolo,Nota
"GLE","Emissiones derivadas del sector ganadero","484","México","72431","Total derivado del sector ganadero (emisiones N2O)","F0960","Vacas lecheras","2021","2021","3050","FAO TIER 1","mil toneladas","4.7751","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72441","Total derivado del sector ganadero (emisiones CH4)","F0960","Vacas lecheras","2021","2021","3050","FAO TIER 1","mil toneladas","192.884","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72431","Total derivado del sector ganadero (emisiones N2O)","F0961","Vacunos, otros","1961","1961","3050","FAO TIER 1","mil toneladas","23.6231","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72441","Total derivado del sector ganadero (emisiones CH4)","F0961","Vacunos, otros","1961","1961","3050","FAO TIER 1","mil toneladas","883.5","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72431","Total derivado del sector ganadero (emisiones N2O)","F0961","Vacunos, otros","1962","1962","3050","FAO TIER 1","mil toneladas","24.2282","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72441","Total derivado del sector ganadero (emisiones CH4)","F0961","Vacunos, otros","1962","1962","3050","FAO TIER 1","mil toneladas","906.129","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72431","Total derivado del sector ganadero (emisiones N2O)","F0961","Vacunos, otros","1963","1963","3050","FAO TIER 1","mil toneladas","25.3453","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72441","Total derivado del sector ganadero (emisiones CH4)","F0961","Vacunos, otros","1963","1963","3050","FAO TIER 1","mil toneladas","947.91","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72431","Total derivado del sector ganadero (emisiones N2O)","F0961","Vacunos, otros","1964","1964","3050","FAO TIER 1","mil toneladas","26.4884","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72441","Total derivado del sector ganadero (emisiones CH4)","F0961","Vacunos, otros","1964","1964","3050","FAO TIER 1","mil toneladas","990.66","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72431","Total derivado del sector ganadero (emisiones N2O)","F0961","Vacunos, otros","1965","1965","3050","FAO TIER 1","mil toneladas","27.6131","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72441","Total derivado del sector ganadero (emisiones CH4)","F0961","Vacunos, otros","1965","1965","3050","FAO TIER 1","mil toneladas","1032.726","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72431","Total derivado del sector ganadero (emisiones N2O)","F0961","Vacunos, otros","1966","1966","3050","FAO TIER 1","mil toneladas","29.4054","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72441","Total derivado del sector ganadero (emisiones CH4)","F0961","Vacunos, otros","1966","1966","3050","FAO TIER 1","mil toneladas","1099.758","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72431","Total derivado del sector ganadero (emisiones N2O)","F0961","Vacunos, otros","1967","1967","3050","FAO TIER 1","mil toneladas","30.1568","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72441","Total derivado del sector ganadero (emisiones CH4)","F0961","Vacunos, otros","1967","1967","3050","FAO TIER 1","mil toneladas","1127.8595","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72431","Total derivado del sector ganadero (emisiones N2O)","F0961","Vacunos, otros","1968","1968","3050","FAO TIER 1","mil toneladas","30.5851","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72441","Total derivado del sector ganadero (emisiones CH4)","F0961","Vacunos, otros","1968","1968","3050","FAO TIER 1","mil toneladas","1143.876","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72431","Total derivado del sector ganadero (emisiones N2O)","F0961","Vacunos, otros","1969","1969","3050","FAO TIER 1","mil toneladas","30.9585","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72441","Total derivado del sector ganadero (emisiones CH4)","F0961","Vacunos, otros","1969","1969","3050","FAO TIER 1","mil toneladas","1157.8415","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72431","Total derivado del sector ganadero (emisiones N2O)","F0961","Vacunos, otros","1970","1970","3050","FAO TIER 1","mil toneladas","32.6121","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72441","Total derivado del sector ganadero (emisiones CH4)","F0961","Vacunos, otros","1970","1970","3050","FAO TIER 1","mil toneladas","1219.686","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72431","Total derivado del sector ganadero (emisiones N2O)","F0961","Vacunos, otros","1971","1971","3050","FAO TIER 1","mil toneladas","31.8394","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72441","Total derivado del sector ganadero (emisiones CH4)","F0961","Vacunos, otros","1971","1971","3050","FAO TIER 1","mil toneladas","1190.7875","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72431","Total derivado del sector ganadero (emisiones N2O)","F0961","Vacunos, otros","1972","1972","3050","FAO TIER 1","mil toneladas","31.8165","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72441","Total derivado del sector ganadero (emisiones CH4)","F0961","Vacunos, otros","1972","1972","3050","FAO TIER 1","mil toneladas","1189.932","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72431","Total derivado del sector ganadero (emisiones N2O)","F0961","Vacunos, otros","1973","1973","3050","FAO TIER 1","mil toneladas","31.7921","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72441","Total derivado del sector ganadero (emisiones CH4)","F0961","Vacunos, otros","1973","1973","3050","FAO TIER 1","mil toneladas","1189.02","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72431","Total derivado del sector ganadero (emisiones N2O)","F0961","Vacunos, otros","1974","1974","3050","FAO TIER 1","mil toneladas","33.0342","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72441","Total derivado del sector ganadero (emisiones CH4)","F0961","Vacunos, otros","1974","1974","3050","FAO TIER 1","mil toneladas","1235.475","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72431","Total derivado del sector ganadero (emisiones N2O)","F0961","Vacunos, otros","1975","1975","3050","FAO TIER 1","mil toneladas","34.8144","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72441","Total derivado del sector ganadero (emisiones CH4)","F0961","Vacunos, otros","1975","1975","3050","FAO TIER 1","mil toneladas","1302.0515","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72431","Total derivado del sector ganadero (emisiones N2O)","F0961","Vacunos, otros","1976","1976","3050","FAO TIER 1","mil toneladas","36.4878","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72441","Total derivado del sector ganadero (emisiones CH4)","F0961","Vacunos, otros","1976","1976","3050","FAO TIER 1","mil toneladas","1364.6375","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72431","Total derivado del sector ganadero (emisiones N2O)","F0961","Vacunos, otros","1977","1977","3050","FAO TIER 1","mil toneladas","37.3733","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72441","Total derivado del sector ganadero (emisiones CH4)","F0961","Vacunos, otros","1977","1977","3050","FAO TIER 1","mil toneladas","1397.7545","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72431","Total derivado del sector ganadero (emisiones N2O)","F0961","Vacunos, otros","1978","1978","3050","FAO TIER 1","mil toneladas","37.7695","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72441","Total derivado del sector ganadero (emisiones CH4)","F0961","Vacunos, otros","1978","1978","3050","FAO TIER 1","mil toneladas","1412.574","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72431","Total derivado del sector ganadero (emisiones N2O)","F0961","Vacunos, otros","1979","1979","3050","FAO TIER 1","mil toneladas","37.954","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72441","Total derivado del sector ganadero (emisiones CH4)","F0961","Vacunos, otros","1979","1979","3050","FAO TIER 1","mil toneladas","1419.4715","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72431","Total derivado del sector ganadero (emisiones N2O)","F0961","Vacunos, otros","1980","1980","3050","FAO TIER 1","mil toneladas","39.7432","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72441","Total derivado del sector ganadero (emisiones CH4)","F0961","Vacunos, otros","1980","1980","3050","FAO TIER 1","mil toneladas","1486.389","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72431","Total derivado del sector ganadero (emisiones N2O)","F0961","Vacunos, otros","1981","1981","3050","FAO TIER 1","mil toneladas","41.3831","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72441","Total derivado del sector ganadero (emisiones CH4)","F0961","Vacunos, otros","1981","1981","3050","FAO TIER 1","mil toneladas","1547.7215","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72431","Total derivado del sector ganadero (emisiones N2O)","F0961","Vacunos, otros","1982","1982","3050","FAO TIER 1","mil toneladas","42.4713","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72441","Total derivado del sector ganadero (emisiones CH4)","F0961","Vacunos, otros","1982","1982","3050","FAO TIER 1","mil toneladas","1588.4195","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72431","Total derivado del sector ganadero (emisiones N2O)","F0961","Vacunos, otros","1983","1983","3050","FAO TIER 1","mil toneladas","43.0322","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72441","Total derivado del sector ganadero (emisiones CH4)","F0961","Vacunos, otros","1983","1983","3050","FAO TIER 1","mil toneladas","1609.3955","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72431","Total derivado del sector ganadero (emisiones N2O)","F0961","Vacunos, otros","1984","1984","3050","FAO TIER 1","mil toneladas","43.6662","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72441","Total derivado del sector ganadero (emisiones CH4)","F0961","Vacunos, otros","1984","1984","3050","FAO TIER 1","mil toneladas","1633.1075","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72431","Total derivado del sector ganadero (emisiones N2O)","F0961","Vacunos, otros","1985","1985","3050","FAO TIER 1","mil toneladas","45.1112","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72441","Total derivado del sector ganadero (emisiones CH4)","F0961","Vacunos, otros","1985","1985","3050","FAO TIER 1","mil toneladas","1687.1526","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72431","Total derivado del sector ganadero (emisiones N2O)","F0961","Vacunos, otros","1986","1986","3050","FAO TIER 1","mil toneladas","46.2738","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72441","Total derivado del sector ganadero (emisiones CH4)","F0961","Vacunos, otros","1986","1986","3050","FAO TIER 1","mil toneladas","1730.634","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72431","Total derivado del sector ganadero (emisiones N2O)","F0961","Vacunos, otros","1987","1987","3050","FAO TIER 1","mil toneladas","44.6362","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72441","Total derivado del sector ganadero (emisiones CH4)","F0961","Vacunos, otros","1987","1987","3050","FAO TIER 1","mil toneladas","1669.3873","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72431","Total derivado del sector ganadero (emisiones N2O)","F0961","Vacunos, otros","1988","1988","3050","FAO TIER 1","mil toneladas","44.7543","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72441","Total derivado del sector ganadero (emisiones CH4)","F0961","Vacunos, otros","1988","1988","3050","FAO TIER 1","mil toneladas","1673.805","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72431","Total derivado del sector ganadero (emisiones N2O)","F0961","Vacunos, otros","1989","1989","3050","FAO TIER 1","mil toneladas","47.3731","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72441","Total derivado del sector ganadero (emisiones CH4)","F0961","Vacunos, otros","1989","1989","3050","FAO TIER 1","mil toneladas","1771.7474","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72431","Total derivado del sector ganadero (emisiones N2O)","F0961","Vacunos, otros","1990","1990","3050","FAO TIER 1","mil toneladas","45.9222","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72441","Total derivado del sector ganadero (emisiones CH4)","F0961","Vacunos, otros","1990","1990","3050","FAO TIER 1","mil toneladas","1717.4843","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72431","Total derivado del sector ganadero (emisiones N2O)","F0961","Vacunos, otros","1991","1991","3050","FAO TIER 1","mil toneladas","45.6242","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72441","Total derivado del sector ganadero (emisiones CH4)","F0961","Vacunos, otros","1991","1991","3050","FAO TIER 1","mil toneladas","1706.3392","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72431","Total derivado del sector ganadero (emisiones N2O)","F0961","Vacunos, otros","1992","1992","3050","FAO TIER 1","mil toneladas","44.7301","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72441","Total derivado del sector ganadero (emisiones CH4)","F0961","Vacunos, otros","1992","1992","3050","FAO TIER 1","mil toneladas","1672.8996","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72431","Total derivado del sector ganadero (emisiones N2O)","F0961","Vacunos, otros","1993","1993","3050","FAO TIER 1","mil toneladas","46.2429","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72441","Total derivado del sector ganadero (emisiones CH4)","F0961","Vacunos, otros","1993","1993","3050","FAO TIER 1","mil toneladas","1729.4762","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72431","Total derivado del sector ganadero (emisiones N2O)","F0961","Vacunos, otros","1994","1994","3050","FAO TIER 1","mil toneladas","45.9519","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72441","Total derivado del sector ganadero (emisiones CH4)","F0961","Vacunos, otros","1994","1994","3050","FAO TIER 1","mil toneladas","1718.5949","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72431","Total derivado del sector ganadero (emisiones N2O)","F0961","Vacunos, otros","1995","1995","3050","FAO TIER 1","mil toneladas","45.1692","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72441","Total derivado del sector ganadero (emisiones CH4)","F0961","Vacunos, otros","1995","1995","3050","FAO TIER 1","mil toneladas","1689.3215","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72431","Total derivado del sector ganadero (emisiones N2O)","F0961","Vacunos, otros","1996","1996","3050","FAO TIER 1","mil toneladas","43.5905","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72441","Total derivado del sector ganadero (emisiones CH4)","F0961","Vacunos, otros","1996","1996","3050","FAO TIER 1","mil toneladas","1630.2766","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72431","Total derivado del sector ganadero (emisiones N2O)","F0961","Vacunos, otros","1997","1997","3050","FAO TIER 1","mil toneladas","44.2759","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72441","Total derivado del sector ganadero (emisiones CH4)","F0961","Vacunos, otros","1997","1997","3050","FAO TIER 1","mil toneladas","1655.9126","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72431","Total derivado del sector ganadero (emisiones N2O)","F0961","Vacunos, otros","1998","1998","3050","FAO TIER 1","mil toneladas","44.5728","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72441","Total derivado del sector ganadero (emisiones CH4)","F0961","Vacunos, otros","1998","1998","3050","FAO TIER 1","mil toneladas","1667.017","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72431","Total derivado del sector ganadero (emisiones N2O)","F0961","Vacunos, otros","1999","1999","3050","FAO TIER 1","mil toneladas","43.1513","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72441","Total derivado del sector ganadero (emisiones CH4)","F0961","Vacunos, otros","1999","1999","3050","FAO TIER 1","mil toneladas","1613.85","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72431","Total derivado del sector ganadero (emisiones N2O)","F0961","Vacunos, otros","2000","2000","3050","FAO TIER 1","mil toneladas","43.3586","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72441","Total derivado del sector ganadero (emisiones CH4)","F0961","Vacunos, otros","2000","2000","3050","FAO TIER 1","mil toneladas","1621.6054","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72431","Total derivado del sector ganadero (emisiones N2O)","F0961","Vacunos, otros","2001","2001","3050","FAO TIER 1","mil toneladas","43.4068","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72441","Total derivado del sector ganadero (emisiones CH4)","F0961","Vacunos, otros","2001","2001","3050","FAO TIER 1","mil toneladas","1623.4058","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72431","Total derivado del sector ganadero (emisiones N2O)","F0961","Vacunos, otros","2002","2002","3050","FAO TIER 1","mil toneladas","44.5399","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72441","Total derivado del sector ganadero (emisiones CH4)","F0961","Vacunos, otros","2002","2002","3050","FAO TIER 1","mil toneladas","1665.7841","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72431","Total derivado del sector ganadero (emisiones N2O)","F0961","Vacunos, otros","2003","2003","3050","FAO TIER 1","mil toneladas","44.6658","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72441","Total derivado del sector ganadero (emisiones CH4)","F0961","Vacunos, otros","2003","2003","3050","FAO TIER 1","mil toneladas","1670.4951","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72431","Total derivado del sector ganadero (emisiones N2O)","F0961","Vacunos, otros","2004","2004","3050","FAO TIER 1","mil toneladas","44.2186","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72441","Total derivado del sector ganadero (emisiones CH4)","F0961","Vacunos, otros","2004","2004","3050","FAO TIER 1","mil toneladas","1653.7688","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72431","Total derivado del sector ganadero (emisiones N2O)","F0961","Vacunos, otros","2005","2005","3050","FAO TIER 1","mil toneladas","43.882","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72441","Total derivado del sector ganadero (emisiones CH4)","F0961","Vacunos, otros","2005","2005","3050","FAO TIER 1","mil toneladas","1641.1795","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72431","Total derivado del sector ganadero (emisiones N2O)","F0961","Vacunos, otros","2006","2006","3050","FAO TIER 1","mil toneladas","44.1088","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72441","Total derivado del sector ganadero (emisiones CH4)","F0961","Vacunos, otros","2006","2006","3050","FAO TIER 1","mil toneladas","1649.662","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72431","Total derivado del sector ganadero (emisiones N2O)","F0961","Vacunos, otros","2007","2007","3050","FAO TIER 1","mil toneladas","44.3372","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72441","Total derivado del sector ganadero (emisiones CH4)","F0961","Vacunos, otros","2007","2007","3050","FAO TIER 1","mil toneladas","1658.2047","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72431","Total derivado del sector ganadero (emisiones N2O)","F0961","Vacunos, otros","2008","2008","3050","FAO TIER 1","mil toneladas","44.8383","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72441","Total derivado del sector ganadero (emisiones CH4)","F0961","Vacunos, otros","2008","2008","3050","FAO TIER 1","mil toneladas","1676.9434","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72431","Total derivado del sector ganadero (emisiones N2O)","F0961","Vacunos, otros","2009","2009","3050","FAO TIER 1","mil toneladas","45.6651","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72441","Total derivado del sector ganadero (emisiones CH4)","F0961","Vacunos, otros","2009","2009","3050","FAO TIER 1","mil toneladas","1707.8679","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72431","Total derivado del sector ganadero (emisiones N2O)","F0961","Vacunos, otros","2010","2010","3050","FAO TIER 1","mil toneladas","46.1298","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72441","Total derivado del sector ganadero (emisiones CH4)","F0961","Vacunos, otros","2010","2010","3050","FAO TIER 1","mil toneladas","1725.2481","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72431","Total derivado del sector ganadero (emisiones N2O)","F0961","Vacunos, otros","2011","2011","3050","FAO TIER 1","mil toneladas","46.5663","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72441","Total derivado del sector ganadero (emisiones CH4)","F0961","Vacunos, otros","2011","2011","3050","FAO TIER 1","mil toneladas","1741.5718","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72431","Total derivado del sector ganadero (emisiones N2O)","F0961","Vacunos, otros","2012","2012","3050","FAO TIER 1","mil toneladas","45.0005","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72441","Total derivado del sector ganadero (emisiones CH4)","F0961","Vacunos, otros","2012","2012","3050","FAO TIER 1","mil toneladas","1683.0129","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72431","Total derivado del sector ganadero (emisiones N2O)","F0961","Vacunos, otros","2013","2013","3050","FAO TIER 1","mil toneladas","45.7102","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72441","Total derivado del sector ganadero (emisiones CH4)","F0961","Vacunos, otros","2013","2013","3050","FAO TIER 1","mil toneladas","1709.5538","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72431","Total derivado del sector ganadero (emisiones N2O)","F0961","Vacunos, otros","2014","2014","3050","FAO TIER 1","mil toneladas","46.4978","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72441","Total derivado del sector ganadero (emisiones CH4)","F0961","Vacunos, otros","2014","2014","3050","FAO TIER 1","mil toneladas","1739.01","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72431","Total derivado del sector ganadero (emisiones N2O)","F0961","Vacunos, otros","2015","2015","3050","FAO TIER 1","mil toneladas","47.3147","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72441","Total derivado del sector ganadero (emisiones CH4)","F0961","Vacunos, otros","2015","2015","3050","FAO TIER 1","mil toneladas","1769.5616","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72431","Total derivado del sector ganadero (emisiones N2O)","F0961","Vacunos, otros","2016","2016","3050","FAO TIER 1","mil toneladas","47.6876","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72441","Total derivado del sector ganadero (emisiones CH4)","F0961","Vacunos, otros","2016","2016","3050","FAO TIER 1","mil toneladas","1783.5069","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72431","Total derivado del sector ganadero (emisiones N2O)","F0961","Vacunos, otros","2017","2017","3050","FAO TIER 1","mil toneladas","48.4224","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72441","Total derivado del sector ganadero (emisiones CH4)","F0961","Vacunos, otros","2017","2017","3050","FAO TIER 1","mil toneladas","1810.9891","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72431","Total derivado del sector ganadero (emisiones N2O)","F0961","Vacunos, otros","2018","2018","3050","FAO TIER 1","mil toneladas","49.2132","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72441","Total derivado del sector ganadero (emisiones CH4)","F0961","Vacunos, otros","2018","2018","3050","FAO TIER 1","mil toneladas","1840.5641","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72431","Total derivado del sector ganadero (emisiones N2O)","F0961","Vacunos, otros","2019","2019","3050","FAO TIER 1","mil toneladas","49.7779","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72441","Total derivado del sector ganadero (emisiones CH4)","F0961","Vacunos, otros","2019","2019","3050","FAO TIER 1","mil toneladas","1861.6849","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72431","Total derivado del sector ganadero (emisiones N2O)","F0961","Vacunos, otros","2020","2020","3050","FAO TIER 1","mil toneladas","50.3664","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72441","Total derivado del sector ganadero (emisiones CH4)","F0961","Vacunos, otros","2020","2020","3050","FAO TIER 1","mil toneladas","1883.6966","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72431","Total derivado del sector ganadero (emisiones N2O)","F0961","Vacunos, otros","2021","2021","3050","FAO TIER 1","mil toneladas","50.8375","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72441","Total derivado del sector ganadero (emisiones CH4)","F0961","Vacunos, otros","2021","2021","3050","FAO TIER 1","mil toneladas","1901.313","E","Valor estimado",""
