Código del ámbito,Ámbito,Código del área (M49),Área,Código del elemento,Elemento,Código del producto (CPC),Producto,Código del año,Año,Código fuente,Fuente,Unidad,Valor,Símbolo,Descripción del Símbolo,Nota
"GLE","Emissiones derivadas del sector ganadero","484","México","72431","Total derivado del sector ganadero (emisiones N2O)","F1052","Gallinas, ponedoras","2008","2008","3050","FAO TIER 1","mil toneladas","3.3386","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72441","Total derivado del sector ganadero (emisiones CH4)","F1052","Gallinas, ponedoras","2008","2008","3050","FAO TIER 1","mil toneladas","3.6942","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72431","Total derivado del sector ganadero (emisiones N2O)","F1052","Gallinas, ponedoras","2009","2009","3050","FAO TIER 1","mil toneladas","3.3455","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72441","Total derivado del sector ganadero (emisiones CH4)","F1052","Gallinas, ponedoras","2009","2009","3050","FAO TIER 1","mil toneladas","3.7019","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72431","Total derivado del sector ganadero (emisiones N2O)","F1052","Gallinas, ponedoras","2010","2010","3050","FAO TIER 1","mil toneladas","3.3588","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72441","Total derivado del sector ganadero (emisiones CH4)","F1052","Gallinas, ponedoras","2010","2010","3050","FAO TIER 1","mil toneladas","3.7166","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72431","Total derivado del sector ganadero (emisiones N2O)","F1052","Gallinas, ponedoras","2011","2011","3050","FAO TIER 1","mil toneladas","3.3519","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72441","Total derivado del sector ganadero (emisiones CH4)","F1052","Gallinas, ponedoras","2011","2011","3050","FAO TIER 1","mil toneladas","3.7089","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72431","Total derivado del sector ganadero (emisiones N2O)","F1052","Gallinas, ponedoras","2012","2012","3050","FAO TIER 1","mil toneladas","3.3762","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72441","Total derivado del sector ganadero (emisiones CH4)","F1052","Gallinas, ponedoras","2012","2012","3050","FAO TIER 1","mil toneladas","3.7359","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72431","Total derivado del sector ganadero (emisiones N2O)","F1052","Gallinas, ponedoras","2013","2013","3050","FAO TIER 1","mil toneladas","3.4591","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72441","Total derivado del sector ganadero (emisiones CH4)","F1052","Gallinas, ponedoras","2013","2013","3050","FAO TIER 1","mil toneladas","3.8276","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72431","Total derivado del sector ganadero (emisiones N2O)","F1052","Gallinas, ponedoras","2014","2014","3050","FAO TIER 1","mil toneladas","3.4958","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72441","Total derivado del sector ganadero (emisiones CH4)","F1052","Gallinas, ponedoras","2014","2014","3050","FAO TIER 1","mil toneladas","3.8681","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72431","Total derivado del sector ganadero (emisiones N2O)","F1052","Gallinas, ponedoras","2015","2015","3050","FAO TIER 1","mil toneladas","3.557","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72441","Total derivado del sector ganadero (emisiones CH4)","F1052","Gallinas, ponedoras","2015","2015","3050","FAO TIER 1","mil toneladas","3.9359","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72431","Total derivado del sector ganadero (emisiones N2O)","F1052","Gallinas, ponedoras","2016","2016","3050","FAO TIER 1","mil toneladas","3.6627","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72441","Total derivado del sector ganadero (emisiones CH4)","F1052","Gallinas, ponedoras","2016","2016","3050","FAO TIER 1","mil toneladas","4.0528","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72431","Total derivado del sector ganadero (emisiones N2O)","F1052","Gallinas, ponedoras","2017","2017","3050","FAO TIER 1","mil toneladas","3.6539","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72441","Total derivado del sector ganadero (emisiones CH4)","F1052","Gallinas, ponedoras","2017","2017","3050","FAO TIER 1","mil toneladas","4.0431","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72431","Total derivado del sector ganadero (emisiones N2O)","F1052","Gallinas, ponedoras","2018","2018","3050","FAO TIER 1","mil toneladas","3.7017","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72441","Total derivado del sector ganadero (emisiones CH4)","F1052","Gallinas, ponedoras","2018","2018","3050","FAO TIER 1","mil toneladas","4.096","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72431","Total derivado del sector ganadero (emisiones N2O)","F1052","Gallinas, ponedoras","2019","2019","3050","FAO TIER 1","mil toneladas","3.7448","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72441","Total derivado del sector ganadero (emisiones CH4)","F1052","Gallinas, ponedoras","2019","2019","3050","FAO TIER 1","mil toneladas","4.1436","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72431","Total derivado del sector ganadero (emisiones N2O)","F1052","Gallinas, ponedoras","2020","2020","3050","FAO TIER 1","mil toneladas","3.7856","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72441","Total derivado del sector ganadero (emisiones CH4)","F1052","Gallinas, ponedoras","2020","2020","3050","FAO TIER 1","mil toneladas","4.1889","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72431","Total derivado del sector ganadero (emisiones N2O)","F1052","Gallinas, ponedoras","2021","2021","3050","FAO TIER 1","mil toneladas","3.8234","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72441","Total derivado del sector ganadero (emisiones CH4)","F1052","Gallinas, ponedoras","2021","2021","3050","FAO TIER 1","mil toneladas","4.2306","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72431","Total derivado del sector ganadero (emisiones N2O)","02122","Ovinos","1961","1961","3050","FAO TIER 1","mil toneladas","1.5673","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72441","Total derivado del sector ganadero (emisiones CH4)","02122","Ovinos","1961","1961","3050","FAO TIER 1","mil toneladas","30.1446","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72431","Total derivado del sector ganadero (emisiones N2O)","02122","Ovinos","1962","1962","3050","FAO TIER 1","mil toneladas","1.6049","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72441","Total derivado del sector ganadero (emisiones CH4)","02122","Ovinos","1962","1962","3050","FAO TIER 1","mil toneladas","30.8689","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72431","Total derivado del sector ganadero (emisiones N2O)","02122","Ovinos","1963","1963","3050","FAO TIER 1","mil toneladas","1.5327","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72441","Total derivado del sector ganadero (emisiones CH4)","02122","Ovinos","1963","1963","3050","FAO TIER 1","mil toneladas","29.4802","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72431","Total derivado del sector ganadero (emisiones N2O)","02122","Ovinos","1964","1964","3050","FAO TIER 1","mil toneladas","1.5486","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72441","Total derivado del sector ganadero (emisiones CH4)","02122","Ovinos","1964","1964","3050","FAO TIER 1","mil toneladas","29.7849","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72431","Total derivado del sector ganadero (emisiones N2O)","02122","Ovinos","1965","1965","3050","FAO TIER 1","mil toneladas","1.6261","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72441","Total derivado del sector ganadero (emisiones CH4)","02122","Ovinos","1965","1965","3050","FAO TIER 1","mil toneladas","31.276","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72431","Total derivado del sector ganadero (emisiones N2O)","02122","Ovinos","1966","1966","3050","FAO TIER 1","mil toneladas","1.7073","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72441","Total derivado del sector ganadero (emisiones CH4)","02122","Ovinos","1966","1966","3050","FAO TIER 1","mil toneladas","32.8378","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72431","Total derivado del sector ganadero (emisiones N2O)","02122","Ovinos","1967","1967","3050","FAO TIER 1","mil toneladas","1.7927","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72441","Total derivado del sector ganadero (emisiones CH4)","02122","Ovinos","1967","1967","3050","FAO TIER 1","mil toneladas","34.4793","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72431","Total derivado del sector ganadero (emisiones N2O)","02122","Ovinos","1968","1968","3050","FAO TIER 1","mil toneladas","1.7777","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72441","Total derivado del sector ganadero (emisiones CH4)","02122","Ovinos","1968","1968","3050","FAO TIER 1","mil toneladas","34.1922","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72431","Total derivado del sector ganadero (emisiones N2O)","02122","Ovinos","1969","1969","3050","FAO TIER 1","mil toneladas","1.7955","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72441","Total derivado del sector ganadero (emisiones CH4)","02122","Ovinos","1969","1969","3050","FAO TIER 1","mil toneladas","34.5341","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72431","Total derivado del sector ganadero (emisiones N2O)","02122","Ovinos","1970","1970","3050","FAO TIER 1","mil toneladas","1.6369","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72441","Total derivado del sector ganadero (emisiones CH4)","02122","Ovinos","1970","1970","3050","FAO TIER 1","mil toneladas","31.4827","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72431","Total derivado del sector ganadero (emisiones N2O)","02122","Ovinos","1971","1971","3050","FAO TIER 1","mil toneladas","1.6467","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72441","Total derivado del sector ganadero (emisiones CH4)","02122","Ovinos","1971","1971","3050","FAO TIER 1","mil toneladas","31.6725","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72431","Total derivado del sector ganadero (emisiones N2O)","02122","Ovinos","1972","1972","3050","FAO TIER 1","mil toneladas","1.7234","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72441","Total derivado del sector ganadero (emisiones CH4)","02122","Ovinos","1972","1972","3050","FAO TIER 1","mil toneladas","33.1464","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72431","Total derivado del sector ganadero (emisiones N2O)","02122","Ovinos","1973","1973","3050","FAO TIER 1","mil toneladas","1.7148","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72441","Total derivado del sector ganadero (emisiones CH4)","02122","Ovinos","1973","1973","3050","FAO TIER 1","mil toneladas","32.9811","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72431","Total derivado del sector ganadero (emisiones N2O)","02122","Ovinos","1974","1974","3050","FAO TIER 1","mil toneladas","1.7019","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72441","Total derivado del sector ganadero (emisiones CH4)","02122","Ovinos","1974","1974","3050","FAO TIER 1","mil toneladas","32.7339","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72431","Total derivado del sector ganadero (emisiones N2O)","02122","Ovinos","1975","1975","3050","FAO TIER 1","mil toneladas","1.6949","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72441","Total derivado del sector ganadero (emisiones CH4)","02122","Ovinos","1975","1975","3050","FAO TIER 1","mil toneladas","32.6","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72431","Total derivado del sector ganadero (emisiones N2O)","02122","Ovinos","1976","1976","3050","FAO TIER 1","mil toneladas","1.6866","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72441","Total derivado del sector ganadero (emisiones CH4)","02122","Ovinos","1976","1976","3050","FAO TIER 1","mil toneladas","32.4398","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72431","Total derivado del sector ganadero (emisiones N2O)","02122","Ovinos","1977","1977","3050","FAO TIER 1","mil toneladas","1.6861","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72441","Total derivado del sector ganadero (emisiones CH4)","02122","Ovinos","1977","1977","3050","FAO TIER 1","mil toneladas","32.4295","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72431","Total derivado del sector ganadero (emisiones N2O)","02122","Ovinos","1978","1978","3050","FAO TIER 1","mil toneladas","1.6984","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72441","Total derivado del sector ganadero (emisiones CH4)","02122","Ovinos","1978","1978","3050","FAO TIER 1","mil toneladas","32.6664","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72431","Total derivado del sector ganadero (emisiones N2O)","02122","Ovinos","1979","1979","3050","FAO TIER 1","mil toneladas","1.7142","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72441","Total derivado del sector ganadero (emisiones CH4)","02122","Ovinos","1979","1979","3050","FAO TIER 1","mil toneladas","32.9703","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72431","Total derivado del sector ganadero (emisiones N2O)","02122","Ovinos","1980","1980","3050","FAO TIER 1","mil toneladas","1.7356","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72441","Total derivado del sector ganadero (emisiones CH4)","02122","Ovinos","1980","1980","3050","FAO TIER 1","mil toneladas","33.3823","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72431","Total derivado del sector ganadero (emisiones N2O)","02122","Ovinos","1981","1981","3050","FAO TIER 1","mil toneladas","1.7584","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72441","Total derivado del sector ganadero (emisiones CH4)","02122","Ovinos","1981","1981","3050","FAO TIER 1","mil toneladas","33.8206","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72431","Total derivado del sector ganadero (emisiones N2O)","02122","Ovinos","1982","1982","3050","FAO TIER 1","mil toneladas","1.7785","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72441","Total derivado del sector ganadero (emisiones CH4)","02122","Ovinos","1982","1982","3050","FAO TIER 1","mil toneladas","34.2076","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72431","Total derivado del sector ganadero (emisiones N2O)","02122","Ovinos","1983","1983","3050","FAO TIER 1","mil toneladas","1.6788","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72441","Total derivado del sector ganadero (emisiones CH4)","02122","Ovinos","1983","1983","3050","FAO TIER 1","mil toneladas","32.2889","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72431","Total derivado del sector ganadero (emisiones N2O)","02122","Ovinos","1984","1984","3050","FAO TIER 1","mil toneladas","1.6388","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72441","Total derivado del sector ganadero (emisiones CH4)","02122","Ovinos","1984","1984","3050","FAO TIER 1","mil toneladas","31.5199","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72431","Total derivado del sector ganadero (emisiones N2O)","02122","Ovinos","1985","1985","3050","FAO TIER 1","mil toneladas","1.7065","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72441","Total derivado del sector ganadero (emisiones CH4)","02122","Ovinos","1985","1985","3050","FAO TIER 1","mil toneladas","32.8221","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72431","Total derivado del sector ganadero (emisiones N2O)","02122","Ovinos","1986","1986","3050","FAO TIER 1","mil toneladas","1.5258","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72441","Total derivado del sector ganadero (emisiones CH4)","02122","Ovinos","1986","1986","3050","FAO TIER 1","mil toneladas","29.3474","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72431","Total derivado del sector ganadero (emisiones N2O)","02122","Ovinos","1987","1987","3050","FAO TIER 1","mil toneladas","1.5867","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72441","Total derivado del sector ganadero (emisiones CH4)","02122","Ovinos","1987","1987","3050","FAO TIER 1","mil toneladas","30.5189","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72431","Total derivado del sector ganadero (emisiones N2O)","02122","Ovinos","1988","1988","3050","FAO TIER 1","mil toneladas","1.5426","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72441","Total derivado del sector ganadero (emisiones CH4)","02122","Ovinos","1988","1988","3050","FAO TIER 1","mil toneladas","29.6691","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72431","Total derivado del sector ganadero (emisiones N2O)","02122","Ovinos","1989","1989","3050","FAO TIER 1","mil toneladas","1.5699","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72441","Total derivado del sector ganadero (emisiones CH4)","02122","Ovinos","1989","1989","3050","FAO TIER 1","mil toneladas","30.1941","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72431","Total derivado del sector ganadero (emisiones N2O)","02122","Ovinos","1990","1990","3050","FAO TIER 1","mil toneladas","1.5653","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72441","Total derivado del sector ganadero (emisiones CH4)","02122","Ovinos","1990","1990","3050","FAO TIER 1","mil toneladas","30.1069","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72431","Total derivado del sector ganadero (emisiones N2O)","02122","Ovinos","1991","1991","3050","FAO TIER 1","mil toneladas","1.6256","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72441","Total derivado del sector ganadero (emisiones CH4)","02122","Ovinos","1991","1991","3050","FAO TIER 1","mil toneladas","31.2666","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72431","Total derivado del sector ganadero (emisiones N2O)","02122","Ovinos","1992","1992","3050","FAO TIER 1","mil toneladas","1.6383","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72441","Total derivado del sector ganadero (emisiones CH4)","02122","Ovinos","1992","1992","3050","FAO TIER 1","mil toneladas","31.5104","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72431","Total derivado del sector ganadero (emisiones N2O)","02122","Ovinos","1993","1993","3050","FAO TIER 1","mil toneladas","1.7049","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72441","Total derivado del sector ganadero (emisiones CH4)","02122","Ovinos","1993","1993","3050","FAO TIER 1","mil toneladas","32.7906","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72431","Total derivado del sector ganadero (emisiones N2O)","02122","Ovinos","1994","1994","3050","FAO TIER 1","mil toneladas","1.7291","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72441","Total derivado del sector ganadero (emisiones CH4)","02122","Ovinos","1994","1994","3050","FAO TIER 1","mil toneladas","33.2565","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72431","Total derivado del sector ganadero (emisiones N2O)","02122","Ovinos","1995","1995","3050","FAO TIER 1","mil toneladas","1.6587","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72441","Total derivado del sector ganadero (emisiones CH4)","02122","Ovinos","1995","1995","3050","FAO TIER 1","mil toneladas","31.903","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72431","Total derivado del sector ganadero (emisiones N2O)","02122","Ovinos","1996","1996","3050","FAO TIER 1","mil toneladas","1.6557","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72441","Total derivado del sector ganadero (emisiones CH4)","02122","Ovinos","1996","1996","3050","FAO TIER 1","mil toneladas","31.8456","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72431","Total derivado del sector ganadero (emisiones N2O)","02122","Ovinos","1997","1997","3050","FAO TIER 1","mil toneladas","1.6794","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72441","Total derivado del sector ganadero (emisiones CH4)","02122","Ovinos","1997","1997","3050","FAO TIER 1","mil toneladas","32.3009","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72431","Total derivado del sector ganadero (emisiones N2O)","02122","Ovinos","1998","1998","3050","FAO TIER 1","mil toneladas","1.5542","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72441","Total derivado del sector ganadero (emisiones CH4)","02122","Ovinos","1998","1998","3050","FAO TIER 1","mil toneladas","29.8927","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72431","Total derivado del sector ganadero (emisiones N2O)","02122","Ovinos","1999","1999","3050","FAO TIER 1","mil toneladas","1.5928","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72441","Total derivado del sector ganadero (emisiones CH4)","02122","Ovinos","1999","1999","3050","FAO TIER 1","mil toneladas","30.6361","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72431","Total derivado del sector ganadero (emisiones N2O)","02122","Ovinos","2000","2000","3050","FAO TIER 1","mil toneladas","1.6189","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72441","Total derivado del sector ganadero (emisiones CH4)","02122","Ovinos","2000","2000","3050","FAO TIER 1","mil toneladas","31.1369","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72431","Total derivado del sector ganadero (emisiones N2O)","02122","Ovinos","2001","2001","3050","FAO TIER 1","mil toneladas","1.6507","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72441","Total derivado del sector ganadero (emisiones CH4)","02122","Ovinos","2001","2001","3050","FAO TIER 1","mil toneladas","31.7485","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72431","Total derivado del sector ganadero (emisiones N2O)","02122","Ovinos","2002","2002","3050","FAO TIER 1","mil toneladas","1.7182","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72441","Total derivado del sector ganadero (emisiones CH4)","02122","Ovinos","2002","2002","3050","FAO TIER 1","mil toneladas","33.048","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72431","Total derivado del sector ganadero (emisiones N2O)","02122","Ovinos","2003","2003","3050","FAO TIER 1","mil toneladas","1.8261","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72441","Total derivado del sector ganadero (emisiones CH4)","02122","Ovinos","2003","2003","3050","FAO TIER 1","mil toneladas","35.1218","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72431","Total derivado del sector ganadero (emisiones N2O)","02122","Ovinos","2004","2004","3050","FAO TIER 1","mil toneladas","1.8965","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72441","Total derivado del sector ganadero (emisiones CH4)","02122","Ovinos","2004","2004","3050","FAO TIER 1","mil toneladas","36.4763","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72431","Total derivado del sector ganadero (emisiones N2O)","02122","Ovinos","2005","2005","3050","FAO TIER 1","mil toneladas","1.9299","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72441","Total derivado del sector ganadero (emisiones CH4)","02122","Ovinos","2005","2005","3050","FAO TIER 1","mil toneladas","37.1181","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72431","Total derivado del sector ganadero (emisiones N2O)","02122","Ovinos","2006","2006","3050","FAO TIER 1","mil toneladas","1.9513","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72441","Total derivado del sector ganadero (emisiones CH4)","02122","Ovinos","2006","2006","3050","FAO TIER 1","mil toneladas","37.5303","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72431","Total derivado del sector ganadero (emisiones N2O)","02122","Ovinos","2007","2007","3050","FAO TIER 1","mil toneladas","2.0024","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72441","Total derivado del sector ganadero (emisiones CH4)","02122","Ovinos","2007","2007","3050","FAO TIER 1","mil toneladas","38.5142","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72431","Total derivado del sector ganadero (emisiones N2O)","02122","Ovinos","2008","2008","3050","FAO TIER 1","mil toneladas","2.0771","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72441","Total derivado del sector ganadero (emisiones CH4)","02122","Ovinos","2008","2008","3050","FAO TIER 1","mil toneladas","39.9499","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72431","Total derivado del sector ganadero (emisiones N2O)","02122","Ovinos","2009","2009","3050","FAO TIER 1","mil toneladas","2.147","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72441","Total derivado del sector ganadero (emisiones CH4)","02122","Ovinos","2009","2009","3050","FAO TIER 1","mil toneladas","41.2948","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72431","Total derivado del sector ganadero (emisiones N2O)","02122","Ovinos","2010","2010","3050","FAO TIER 1","mil toneladas","2.1703","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72441","Total derivado del sector ganadero (emisiones CH4)","02122","Ovinos","2010","2010","3050","FAO TIER 1","mil toneladas","41.7436","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72431","Total derivado del sector ganadero (emisiones N2O)","02122","Ovinos","2011","2011","3050","FAO TIER 1","mil toneladas","2.2008","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72441","Total derivado del sector ganadero (emisiones CH4)","02122","Ovinos","2011","2011","3050","FAO TIER 1","mil toneladas","42.3298","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72431","Total derivado del sector ganadero (emisiones N2O)","02122","Ovinos","2012","2012","3050","FAO TIER 1","mil toneladas","2.2508","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72441","Total derivado del sector ganadero (emisiones CH4)","02122","Ovinos","2012","2012","3050","FAO TIER 1","mil toneladas","43.2904","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72431","Total derivado del sector ganadero (emisiones N2O)","02122","Ovinos","2013","2013","3050","FAO TIER 1","mil toneladas","2.2753","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72441","Total derivado del sector ganadero (emisiones CH4)","02122","Ovinos","2013","2013","3050","FAO TIER 1","mil toneladas","43.7613","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72431","Total derivado del sector ganadero (emisiones N2O)","02122","Ovinos","2014","2014","3050","FAO TIER 1","mil toneladas","2.2963","E","Valor estimado",""
